"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/16/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/17/2018","AQS","371170001","3","5","ug/m3 SC","5","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/18/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/19/2018","AQS","371170001","3","19","ug/m3 SC","18","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/20/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/21/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/22/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/23/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/24/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/25/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/26/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/27/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/28/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/29/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"04/30/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/01/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/02/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/03/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/04/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/05/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/06/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/07/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/08/2018","AQS","371170001","3","4","ug/m3 SC","4","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/09/2018","AQS","371170001","3","3","ug/m3 SC","3","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/10/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/11/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/12/2018","AQS","371170001","3","17","ug/m3 SC","16","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/13/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/14/2018","AQS","371170001","3","20","ug/m3 SC","19","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/15/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/16/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/17/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/18/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/19/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/20/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/21/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/22/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/23/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/24/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/25/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/26/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/27/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/28/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/29/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/30/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"05/31/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/01/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/02/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/03/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/04/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/05/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/06/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/07/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/08/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/09/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/10/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/11/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/12/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/13/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/14/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/15/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/16/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/17/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/18/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/19/2018","AQS","371170001","3","39","ug/m3 SC","36","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/20/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/21/2018","AQS","371170001","3","17","ug/m3 SC","16","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/22/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/23/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/24/2018","AQS","371170001","3","20","ug/m3 SC","19","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/25/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/26/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/27/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/28/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/29/2018","AQS","371170001","3","17","ug/m3 SC","16","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"06/30/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/01/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/02/2018","AQS","371170001","3","17","ug/m3 SC","16","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/03/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/04/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/05/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/06/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/07/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/08/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/09/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/10/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/11/2018","AQS","371170001","3","19","ug/m3 SC","18","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/12/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/13/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/14/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/15/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/16/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/17/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/18/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/19/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/20/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/21/2018","AQS","371170001","3","6","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/22/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/23/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/24/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/25/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/26/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/27/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"07/28/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/07/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/10/2018","AQS","371170001","3","17","ug/m3 SC","16","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/11/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/12/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/13/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/14/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/15/2018","AQS","371170001","3","19","ug/m3 SC","18","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/16/2018","AQS","371170001","3","20","ug/m3 SC","19","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/17/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/18/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/19/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/20/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/21/2018","AQS","371170001","3","14","ug/m3 SC","13","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/22/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/23/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/24/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/25/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/26/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/27/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/28/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/29/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/30/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"08/31/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/01/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/02/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/03/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/04/2018","AQS","371170001","3","11","ug/m3 SC","10","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/05/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/06/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/07/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/08/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/09/2018","AQS","371170001","3","8","ug/m3 SC","7","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/25/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/26/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/27/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/28/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/29/2018","AQS","371170001","3","6","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"09/30/2018","AQS","371170001","3","9","ug/m3 SC","8","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/01/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/02/2018","AQS","371170001","3","10","ug/m3 SC","9","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/03/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/04/2018","AQS","371170001","3","16","ug/m3 SC","15","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/05/2018","AQS","371170001","3","18","ug/m3 SC","17","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/06/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/07/2018","AQS","371170001","3","7","ug/m3 SC","6","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/08/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/09/2018","AQS","371170001","3","12","ug/m3 SC","11","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/10/2018","AQS","371170001","3","15","ug/m3 SC","14","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
"10/11/2018","AQS","371170001","3","13","ug/m3 SC","12","Jamesville School","1","100.0000","81102","PM10 Total 0-10um STP","","","37","North Carolina","117","Martin","35.81066","-76.906249"
