"","Date","Site.ID","Daily.Mean.Concentration","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"7269",2018-06-21,371230001,14.5,"PM2.5","Montgomery",35.2632,-79.836613
"7270",2018-06-22,371230001,10,"PM2.5","Montgomery",35.2632,-79.836613
"7271",2018-06-23,371230001,7,"PM2.5","Montgomery",35.2632,-79.836613
"7272",2018-06-24,371230001,7.3,"PM2.5","Montgomery",35.2632,-79.836613
"7273",2018-06-25,371230001,7.3,"PM2.5","Montgomery",35.2632,-79.836613
"7274",2018-06-26,371230001,4.1,"PM2.5","Montgomery",35.2632,-79.836613
"7275",2018-06-27,371230001,5.7,"PM2.5","Montgomery",35.2632,-79.836613
"7276",2018-06-28,371230001,5.6,"PM2.5","Montgomery",35.2632,-79.836613
"7277",2018-06-29,371230001,7.5,"PM2.5","Montgomery",35.2632,-79.836613
"7278",2018-06-30,371230001,9.1,"PM2.5","Montgomery",35.2632,-79.836613
"7279",2018-07-01,371230001,4.3,"PM2.5","Montgomery",35.2632,-79.836613
"7280",2018-07-02,371230001,5.3,"PM2.5","Montgomery",35.2632,-79.836613
"7281",2018-07-03,371230001,8.5,"PM2.5","Montgomery",35.2632,-79.836613
"7282",2018-07-04,371230001,5.8,"PM2.5","Montgomery",35.2632,-79.836613
"7283",2018-07-05,371230001,4.8,"PM2.5","Montgomery",35.2632,-79.836613
"7284",2018-07-06,371230001,5.2,"PM2.5","Montgomery",35.2632,-79.836613
"7285",2018-07-07,371230001,5.1,"PM2.5","Montgomery",35.2632,-79.836613
"7286",2018-07-08,371230001,4.6,"PM2.5","Montgomery",35.2632,-79.836613
"7287",2018-07-09,371230001,3.3,"PM2.5","Montgomery",35.2632,-79.836613
"7288",2018-07-10,371230001,9.2,"PM2.5","Montgomery",35.2632,-79.836613
"7289",2018-07-11,371230001,12.7,"PM2.5","Montgomery",35.2632,-79.836613
"7290",2018-07-12,371230001,12.6,"PM2.5","Montgomery",35.2632,-79.836613
"7291",2018-07-13,371230001,11.1,"PM2.5","Montgomery",35.2632,-79.836613
"7292",2018-07-14,371230001,9.2,"PM2.5","Montgomery",35.2632,-79.836613
"7293",2018-07-15,371230001,9.2,"PM2.5","Montgomery",35.2632,-79.836613
"7294",2018-07-16,371230001,11.2,"PM2.5","Montgomery",35.2632,-79.836613
"7295",2018-07-17,371230001,6.5,"PM2.5","Montgomery",35.2632,-79.836613
"7296",2018-07-18,371230001,6.2,"PM2.5","Montgomery",35.2632,-79.836613
"7297",2018-07-19,371230001,7.5,"PM2.5","Montgomery",35.2632,-79.836613
"7298",2018-07-20,371230001,7.3,"PM2.5","Montgomery",35.2632,-79.836613
"7299",2018-07-21,371230001,5.3,"PM2.5","Montgomery",35.2632,-79.836613
"7300",2018-07-22,371230001,3.3,"PM2.5","Montgomery",35.2632,-79.836613
"7301",2018-07-23,371230001,5.8,"PM2.5","Montgomery",35.2632,-79.836613
"7302",2018-07-24,371230001,4.7,"PM2.5","Montgomery",35.2632,-79.836613
"7303",2018-07-25,371230001,4,"PM2.5","Montgomery",35.2632,-79.836613
"7304",2018-07-26,371230001,5,"PM2.5","Montgomery",35.2632,-79.836613
"7305",2018-07-27,371230001,6.7,"PM2.5","Montgomery",35.2632,-79.836613
"7306",2018-07-28,371230001,7.1,"PM2.5","Montgomery",35.2632,-79.836613
"7307",2018-07-29,371230001,5.6,"PM2.5","Montgomery",35.2632,-79.836613
"7308",2018-07-30,371230001,2.7,"PM2.5","Montgomery",35.2632,-79.836613
"7309",2018-07-31,371230001,2.5,"PM2.5","Montgomery",35.2632,-79.836613
"7310",2018-08-01,371230001,3.9,"PM2.5","Montgomery",35.2632,-79.836613
"7311",2018-08-02,371230001,4.7,"PM2.5","Montgomery",35.2632,-79.836613
"7312",2018-08-03,371230001,2.2,"PM2.5","Montgomery",35.2632,-79.836613
"7313",2018-08-04,371230001,3.6,"PM2.5","Montgomery",35.2632,-79.836613
"7314",2018-08-05,371230001,5.5,"PM2.5","Montgomery",35.2632,-79.836613
"7315",2018-08-06,371230001,4.5,"PM2.5","Montgomery",35.2632,-79.836613
"7316",2018-08-07,371230001,9.6,"PM2.5","Montgomery",35.2632,-79.836613
"7317",2018-08-08,371230001,5.2,"PM2.5","Montgomery",35.2632,-79.836613
"7318",2018-08-09,371230001,5.2,"PM2.5","Montgomery",35.2632,-79.836613
"7319",2018-08-10,371230001,9.3,"PM2.5","Montgomery",35.2632,-79.836613
"7320",2018-08-11,371230001,5.1,"PM2.5","Montgomery",35.2632,-79.836613
"7321",2018-08-12,371230001,6,"PM2.5","Montgomery",35.2632,-79.836613
"7322",2018-08-13,371230001,5,"PM2.5","Montgomery",35.2632,-79.836613
"7323",2018-08-14,371230001,9,"PM2.5","Montgomery",35.2632,-79.836613
"7324",2018-08-15,371230001,12.4,"PM2.5","Montgomery",35.2632,-79.836613
"7325",2018-08-16,371230001,13.3,"PM2.5","Montgomery",35.2632,-79.836613
"7326",2018-08-17,371230001,9.4,"PM2.5","Montgomery",35.2632,-79.836613
"7327",2018-08-18,371230001,3,"PM2.5","Montgomery",35.2632,-79.836613
"7328",2018-08-19,371230001,5.7,"PM2.5","Montgomery",35.2632,-79.836613
"7329",2018-08-20,371230001,6.7,"PM2.5","Montgomery",35.2632,-79.836613
"7330",2018-08-21,371230001,5.5,"PM2.5","Montgomery",35.2632,-79.836613
"7331",2018-08-22,371230001,5,"PM2.5","Montgomery",35.2632,-79.836613
"7332",2018-08-23,371230001,11.6,"PM2.5","Montgomery",35.2632,-79.836613
"7333",2018-08-24,371230001,7.8,"PM2.5","Montgomery",35.2632,-79.836613
"7334",2018-08-25,371230001,7.8,"PM2.5","Montgomery",35.2632,-79.836613
"7335",2018-08-26,371230001,8.8,"PM2.5","Montgomery",35.2632,-79.836613
"7336",2018-08-27,371230001,11.9,"PM2.5","Montgomery",35.2632,-79.836613
"7337",2018-08-28,371230001,10,"PM2.5","Montgomery",35.2632,-79.836613
"7338",2018-08-29,371230001,9.9,"PM2.5","Montgomery",35.2632,-79.836613
"7339",2018-08-30,371230001,6.7,"PM2.5","Montgomery",35.2632,-79.836613
"7340",2018-08-31,371230001,6.5,"PM2.5","Montgomery",35.2632,-79.836613
"7341",2018-09-01,371230001,6.2,"PM2.5","Montgomery",35.2632,-79.836613
"7342",2018-09-02,371230001,3.1,"PM2.5","Montgomery",35.2632,-79.836613
"7343",2018-09-03,371230001,2.6,"PM2.5","Montgomery",35.2632,-79.836613
"7344",2018-09-04,371230001,6.6,"PM2.5","Montgomery",35.2632,-79.836613
"7345",2018-09-05,371230001,5.5,"PM2.5","Montgomery",35.2632,-79.836613
"7346",2018-09-06,371230001,6,"PM2.5","Montgomery",35.2632,-79.836613
"7347",2018-09-07,371230001,6.5,"PM2.5","Montgomery",35.2632,-79.836613
"7348",2018-09-08,371230001,6.5,"PM2.5","Montgomery",35.2632,-79.836613
"7349",2018-09-09,371230001,4.4,"PM2.5","Montgomery",35.2632,-79.836613
"7350",2018-09-10,371230001,4,"PM2.5","Montgomery",35.2632,-79.836613
"7351",2018-09-20,371230001,10.8,"PM2.5","Montgomery",35.2632,-79.836613
"7352",2018-09-21,371230001,10.1,"PM2.5","Montgomery",35.2632,-79.836613
"7353",2018-09-22,371230001,9.5,"PM2.5","Montgomery",35.2632,-79.836613
"7354",2018-09-23,371230001,10.3,"PM2.5","Montgomery",35.2632,-79.836613
"7355",2018-09-24,371230001,5.1,"PM2.5","Montgomery",35.2632,-79.836613
"7356",2018-09-25,371230001,5.1,"PM2.5","Montgomery",35.2632,-79.836613
"7357",2018-09-26,371230001,5.5,"PM2.5","Montgomery",35.2632,-79.836613
"7358",2018-09-27,371230001,3.3,"PM2.5","Montgomery",35.2632,-79.836613
"7359",2018-09-28,371230001,1.9,"PM2.5","Montgomery",35.2632,-79.836613
"7360",2018-09-29,371230001,3.8,"PM2.5","Montgomery",35.2632,-79.836613
"7361",2018-09-30,371230001,5.1,"PM2.5","Montgomery",35.2632,-79.836613
"7362",2018-10-01,371230001,6.3,"PM2.5","Montgomery",35.2632,-79.836613
"7363",2018-10-02,371230001,5,"PM2.5","Montgomery",35.2632,-79.836613
"7364",2018-10-03,371230001,6.9,"PM2.5","Montgomery",35.2632,-79.836613
"7365",2018-10-04,371230001,7.9,"PM2.5","Montgomery",35.2632,-79.836613
"7366",2018-10-05,371230001,7.2,"PM2.5","Montgomery",35.2632,-79.836613
"7367",2018-10-06,371230001,8.2,"PM2.5","Montgomery",35.2632,-79.836613
"7368",2018-10-07,371230001,8.2,"PM2.5","Montgomery",35.2632,-79.836613
"7369",2018-10-08,371230001,3.6,"PM2.5","Montgomery",35.2632,-79.836613
"7370",2018-10-09,371230001,2.2,"PM2.5","Montgomery",35.2632,-79.836613
"7371",2018-10-13,371230001,5.8,"PM2.5","Montgomery",35.2632,-79.836613
"7372",2018-10-14,371230001,5.1,"PM2.5","Montgomery",35.2632,-79.836613
"7373",2018-10-15,371230001,4.9,"PM2.5","Montgomery",35.2632,-79.836613
"7374",2018-10-16,371230001,7.5,"PM2.5","Montgomery",35.2632,-79.836613
"7375",2018-10-17,371230001,3.5,"PM2.5","Montgomery",35.2632,-79.836613
"7376",2018-10-18,371230001,2.6,"PM2.5","Montgomery",35.2632,-79.836613
"7377",2018-10-22,371230001,3.7,"PM2.5","Montgomery",35.2632,-79.836613
"7378",2018-10-23,371230001,9,"PM2.5","Montgomery",35.2632,-79.836613
"7379",2018-10-24,371230001,6.4,"PM2.5","Montgomery",35.2632,-79.836613
"7380",2018-10-25,371230001,5.5,"PM2.5","Montgomery",35.2632,-79.836613
"7381",2018-10-26,371230001,4.3,"PM2.5","Montgomery",35.2632,-79.836613
"7382",2018-10-27,371230001,4.8,"PM2.5","Montgomery",35.2632,-79.836613
"7383",2018-10-28,371230001,4.8,"PM2.5","Montgomery",35.2632,-79.836613
"7384",2018-10-29,371230001,5.4,"PM2.5","Montgomery",35.2632,-79.836613
"7385",2018-10-30,371230001,6.9,"PM2.5","Montgomery",35.2632,-79.836613
"7386",2018-10-31,371230001,8.6,"PM2.5","Montgomery",35.2632,-79.836613
"7387",2018-11-01,371230001,4.6,"PM2.5","Montgomery",35.2632,-79.836613
"7388",2018-11-02,371230001,4.4,"PM2.5","Montgomery",35.2632,-79.836613
"7389",2018-11-03,371230001,4.6,"PM2.5","Montgomery",35.2632,-79.836613
"7390",2018-11-04,371230001,6.5,"PM2.5","Montgomery",35.2632,-79.836613
"7391",2018-11-05,371230001,2.5,"PM2.5","Montgomery",35.2632,-79.836613
"7392",2018-11-06,371230001,2.5,"PM2.5","Montgomery",35.2632,-79.836613
"7393",2018-11-07,371230001,5.3,"PM2.5","Montgomery",35.2632,-79.836613
"7394",2018-11-08,371230001,10.6,"PM2.5","Montgomery",35.2632,-79.836613
"7395",2018-11-09,371230001,7.6,"PM2.5","Montgomery",35.2632,-79.836613
"7396",2018-11-10,371230001,5.7,"PM2.5","Montgomery",35.2632,-79.836613
"7397",2018-11-11,371230001,7.7,"PM2.5","Montgomery",35.2632,-79.836613
"7398",2018-11-12,371230001,7.5,"PM2.5","Montgomery",35.2632,-79.836613
"7399",2018-11-13,371230001,4.7,"PM2.5","Montgomery",35.2632,-79.836613
"7400",2018-11-14,371230001,9.5,"PM2.5","Montgomery",35.2632,-79.836613
"7401",2018-11-15,371230001,4.6,"PM2.5","Montgomery",35.2632,-79.836613
"7402",2018-11-16,371230001,5,"PM2.5","Montgomery",35.2632,-79.836613
"7403",2018-11-17,371230001,9.5,"PM2.5","Montgomery",35.2632,-79.836613
"7404",2018-11-18,371230001,11.2,"PM2.5","Montgomery",35.2632,-79.836613
"7405",2018-11-19,371230001,12.1,"PM2.5","Montgomery",35.2632,-79.836613
"7406",2018-11-20,371230001,9.6,"PM2.5","Montgomery",35.2632,-79.836613
"7407",2018-11-21,371230001,8,"PM2.5","Montgomery",35.2632,-79.836613
"7408",2018-11-22,371230001,10.4,"PM2.5","Montgomery",35.2632,-79.836613
"7409",2018-11-23,371230001,9,"PM2.5","Montgomery",35.2632,-79.836613
"7410",2018-11-24,371230001,6.1,"PM2.5","Montgomery",35.2632,-79.836613
"7411",2018-11-25,371230001,10.4,"PM2.5","Montgomery",35.2632,-79.836613
"7412",2018-11-26,371230001,7.5,"PM2.5","Montgomery",35.2632,-79.836613
"7413",2018-11-27,371230001,4.5,"PM2.5","Montgomery",35.2632,-79.836613
"7414",2018-11-28,371230001,7.7,"PM2.5","Montgomery",35.2632,-79.836613
"7415",2018-11-29,371230001,8.5,"PM2.5","Montgomery",35.2632,-79.836613
"7416",2018-11-30,371230001,9.6,"PM2.5","Montgomery",35.2632,-79.836613
"7417",2018-12-01,371230001,10.2,"PM2.5","Montgomery",35.2632,-79.836613
"7418",2018-12-02,371230001,4.1,"PM2.5","Montgomery",35.2632,-79.836613
"7419",2018-12-03,371230001,8.3,"PM2.5","Montgomery",35.2632,-79.836613
"7420",2018-12-04,371230001,4.7,"PM2.5","Montgomery",35.2632,-79.836613
"7421",2018-12-05,371230001,4.2,"PM2.5","Montgomery",35.2632,-79.836613
"7422",2018-12-06,371230001,5.3,"PM2.5","Montgomery",35.2632,-79.836613
"7423",2018-12-07,371230001,9.1,"PM2.5","Montgomery",35.2632,-79.836613
"7424",2018-12-08,371230001,12.4,"PM2.5","Montgomery",35.2632,-79.836613
"7425",2018-12-09,371230001,5.3,"PM2.5","Montgomery",35.2632,-79.836613
"7426",2018-12-10,371230001,7.2,"PM2.5","Montgomery",35.2632,-79.836613
"7427",2018-12-11,371230001,10.1,"PM2.5","Montgomery",35.2632,-79.836613
"7428",2018-12-12,371230001,8.6,"PM2.5","Montgomery",35.2632,-79.836613
"7429",2018-12-13,371230001,9.6,"PM2.5","Montgomery",35.2632,-79.836613
"7430",2018-12-14,371230001,8,"PM2.5","Montgomery",35.2632,-79.836613
"7431",2018-12-15,371230001,4.3,"PM2.5","Montgomery",35.2632,-79.836613
"7432",2018-12-16,371230001,4.5,"PM2.5","Montgomery",35.2632,-79.836613
"7433",2018-12-17,371230001,5,"PM2.5","Montgomery",35.2632,-79.836613
"7434",2018-12-18,371230001,5.6,"PM2.5","Montgomery",35.2632,-79.836613
"7435",2018-12-19,371230001,8.7,"PM2.5","Montgomery",35.2632,-79.836613
"7436",2018-12-20,371230001,5.9,"PM2.5","Montgomery",35.2632,-79.836613
"7437",2018-12-21,371230001,4.2,"PM2.5","Montgomery",35.2632,-79.836613
"7438",2018-12-22,371230001,3.5,"PM2.5","Montgomery",35.2632,-79.836613
"7439",2018-12-23,371230001,5.4,"PM2.5","Montgomery",35.2632,-79.836613
"7440",2018-12-24,371230001,6.1,"PM2.5","Montgomery",35.2632,-79.836613
"7441",2018-12-25,371230001,5.6,"PM2.5","Montgomery",35.2632,-79.836613
"7442",2018-12-26,371230001,7.8,"PM2.5","Montgomery",35.2632,-79.836613
"7443",2018-12-27,371230001,9.3,"PM2.5","Montgomery",35.2632,-79.836613
"7444",2018-12-28,371230001,1.6,"PM2.5","Montgomery",35.2632,-79.836613
"7445",2018-12-29,371230001,5,"PM2.5","Montgomery",35.2632,-79.836613
"7446",2018-12-30,371230001,7.8,"PM2.5","Montgomery",35.2632,-79.836613
"7447",2018-12-31,371230001,5.4,"PM2.5","Montgomery",35.2632,-79.836613
"7448",2018-01-01,371290002,3,"PM2.5","New Hanover",34.364167,-77.838611
"7449",2018-01-02,371290002,3.7,"PM2.5","New Hanover",34.364167,-77.838611
"7450",2018-01-03,371290002,4.2,"PM2.5","New Hanover",34.364167,-77.838611
"7451",2018-01-04,371290002,4.6,"PM2.5","New Hanover",34.364167,-77.838611
"7452",2018-01-05,371290002,3.7,"PM2.5","New Hanover",34.364167,-77.838611
"7453",2018-01-06,371290002,5.1,"PM2.5","New Hanover",34.364167,-77.838611
"7454",2018-01-07,371290002,2.1,"PM2.5","New Hanover",34.364167,-77.838611
"7455",2018-01-08,371290002,2.7,"PM2.5","New Hanover",34.364167,-77.838611
"7456",2018-01-09,371290002,4.7,"PM2.5","New Hanover",34.364167,-77.838611
"7457",2018-01-10,371290002,3.3,"PM2.5","New Hanover",34.364167,-77.838611
"7458",2018-01-11,371290002,2.8,"PM2.5","New Hanover",34.364167,-77.838611
"7459",2018-01-12,371290002,-1,"PM2.5","New Hanover",34.364167,-77.838611
"7460",2018-01-13,371290002,2.3,"PM2.5","New Hanover",34.364167,-77.838611
"7461",2018-01-14,371290002,2.4,"PM2.5","New Hanover",34.364167,-77.838611
"7462",2018-01-15,371290002,5,"PM2.5","New Hanover",34.364167,-77.838611
"7463",2018-01-16,371290002,4.9,"PM2.5","New Hanover",34.364167,-77.838611
"7464",2018-01-17,371290002,5.8,"PM2.5","New Hanover",34.364167,-77.838611
"7465",2018-01-18,371290002,7.3,"PM2.5","New Hanover",34.364167,-77.838611
"7466",2018-01-20,371290002,5,"PM2.5","New Hanover",34.364167,-77.838611
"7467",2018-01-22,371290002,6.1,"PM2.5","New Hanover",34.364167,-77.838611
"7468",2018-01-23,371290002,2,"PM2.5","New Hanover",34.364167,-77.838611
"7469",2018-01-24,371290002,1.7,"PM2.5","New Hanover",34.364167,-77.838611
"7470",2018-01-25,371290002,3,"PM2.5","New Hanover",34.364167,-77.838611
"7471",2018-01-26,371290002,1.5,"PM2.5","New Hanover",34.364167,-77.838611
"7472",2018-01-27,371290002,0.6,"PM2.5","New Hanover",34.364167,-77.838611
"7473",2018-01-28,371290002,-1.7,"PM2.5","New Hanover",34.364167,-77.838611
"7474",2018-01-29,371290002,-0.2,"PM2.5","New Hanover",34.364167,-77.838611
"7475",2018-01-30,371290002,1.2,"PM2.5","New Hanover",34.364167,-77.838611
"7476",2018-01-31,371290002,1.9,"PM2.5","New Hanover",34.364167,-77.838611
"7477",2018-02-01,371290002,3.6,"PM2.5","New Hanover",34.364167,-77.838611
"7478",2018-02-02,371290002,2.4,"PM2.5","New Hanover",34.364167,-77.838611
"7479",2018-02-03,371290002,2,"PM2.5","New Hanover",34.364167,-77.838611
"7480",2018-02-04,371290002,2.1,"PM2.5","New Hanover",34.364167,-77.838611
"7481",2018-02-05,371290002,4.9,"PM2.5","New Hanover",34.364167,-77.838611
"7482",2018-02-06,371290002,2,"PM2.5","New Hanover",34.364167,-77.838611
"7483",2018-02-07,371290002,1.5,"PM2.5","New Hanover",34.364167,-77.838611
"7484",2018-02-08,371290002,3.5,"PM2.5","New Hanover",34.364167,-77.838611
"7485",2018-02-09,371290002,5,"PM2.5","New Hanover",34.364167,-77.838611
"7486",2018-02-10,371290002,0.1,"PM2.5","New Hanover",34.364167,-77.838611
"7487",2018-02-11,371290002,2.4,"PM2.5","New Hanover",34.364167,-77.838611
"7488",2018-02-12,371290002,0.4,"PM2.5","New Hanover",34.364167,-77.838611
"7489",2018-02-13,371290002,4.7,"PM2.5","New Hanover",34.364167,-77.838611
"7490",2018-02-14,371290002,3.5,"PM2.5","New Hanover",34.364167,-77.838611
"7491",2018-02-15,371290002,3.7,"PM2.5","New Hanover",34.364167,-77.838611
"7492",2018-02-16,371290002,5.9,"PM2.5","New Hanover",34.364167,-77.838611
"7493",2018-02-17,371290002,2.6,"PM2.5","New Hanover",34.364167,-77.838611
"7494",2018-02-18,371290002,3,"PM2.5","New Hanover",34.364167,-77.838611
"7495",2018-02-19,371290002,2.3,"PM2.5","New Hanover",34.364167,-77.838611
"7496",2018-02-21,371290002,0.9,"PM2.5","New Hanover",34.364167,-77.838611
"7497",2018-02-22,371290002,1.4,"PM2.5","New Hanover",34.364167,-77.838611
"7498",2018-02-23,371290002,0.4,"PM2.5","New Hanover",34.364167,-77.838611
"7499",2018-02-24,371290002,0.2,"PM2.5","New Hanover",34.364167,-77.838611
"7500",2018-02-25,371290002,0,"PM2.5","New Hanover",34.364167,-77.838611
"7501",2018-02-26,371290002,1.4,"PM2.5","New Hanover",34.364167,-77.838611
"7502",2018-02-27,371290002,0.7,"PM2.5","New Hanover",34.364167,-77.838611
"7503",2018-02-28,371290002,1.4,"PM2.5","New Hanover",34.364167,-77.838611
"7504",2018-03-01,371290002,2.2,"PM2.5","New Hanover",34.364167,-77.838611
"7505",2018-03-02,371290002,0.8,"PM2.5","New Hanover",34.364167,-77.838611
"7506",2018-03-03,371290002,0.1,"PM2.5","New Hanover",34.364167,-77.838611
"7507",2018-03-04,371290002,0,"PM2.5","New Hanover",34.364167,-77.838611
"7508",2018-03-05,371290002,1.1,"PM2.5","New Hanover",34.364167,-77.838611
"7509",2018-03-06,371290002,3.7,"PM2.5","New Hanover",34.364167,-77.838611
"7510",2018-03-07,371290002,5.2,"PM2.5","New Hanover",34.364167,-77.838611
"7511",2018-03-08,371290002,2.5,"PM2.5","New Hanover",34.364167,-77.838611
"7512",2018-03-09,371290002,4.1,"PM2.5","New Hanover",34.364167,-77.838611
"7513",2018-03-10,371290002,13.8,"PM2.5","New Hanover",34.364167,-77.838611
"7514",2018-03-11,371290002,6.8,"PM2.5","New Hanover",34.364167,-77.838611
"7515",2018-03-12,371290002,4.4,"PM2.5","New Hanover",34.364167,-77.838611
"7516",2018-03-13,371290002,4.9,"PM2.5","New Hanover",34.364167,-77.838611
"7517",2018-03-14,371290002,4.9,"PM2.5","New Hanover",34.364167,-77.838611
"7518",2018-03-15,371290002,4.5,"PM2.5","New Hanover",34.364167,-77.838611
"7519",2018-03-16,371290002,14.3,"PM2.5","New Hanover",34.364167,-77.838611
"7520",2018-03-17,371290002,9,"PM2.5","New Hanover",34.364167,-77.838611
"7521",2018-03-18,371290002,8.7,"PM2.5","New Hanover",34.364167,-77.838611
"7522",2018-03-19,371290002,2.2,"PM2.5","New Hanover",34.364167,-77.838611
"7523",2018-03-20,371290002,1.8,"PM2.5","New Hanover",34.364167,-77.838611
"7524",2018-03-21,371290002,1.6,"PM2.5","New Hanover",34.364167,-77.838611
"7525",2018-03-22,371290002,3.2,"PM2.5","New Hanover",34.364167,-77.838611
"7526",2018-03-23,371290002,4.2,"PM2.5","New Hanover",34.364167,-77.838611
"7527",2018-03-24,371290002,5.4,"PM2.5","New Hanover",34.364167,-77.838611
"7528",2018-03-25,371290002,1.6,"PM2.5","New Hanover",34.364167,-77.838611
"7529",2018-03-26,371290002,3,"PM2.5","New Hanover",34.364167,-77.838611
"7530",2018-03-27,371290002,5,"PM2.5","New Hanover",34.364167,-77.838611
"7531",2018-03-28,371290002,6.2,"PM2.5","New Hanover",34.364167,-77.838611
"7532",2018-03-29,371290002,0.2,"PM2.5","New Hanover",34.364167,-77.838611
"7533",2018-03-30,371290002,5.3,"PM2.5","New Hanover",34.364167,-77.838611
"7534",2018-03-31,371290002,2,"PM2.5","New Hanover",34.364167,-77.838611
"7535",2018-04-01,371290002,3.4,"PM2.5","New Hanover",34.364167,-77.838611
"7536",2018-04-02,371290002,4.5,"PM2.5","New Hanover",34.364167,-77.838611
"7537",2018-04-03,371290002,6.6,"PM2.5","New Hanover",34.364167,-77.838611
"7538",2018-04-04,371290002,3.3,"PM2.5","New Hanover",34.364167,-77.838611
"7539",2018-04-05,371290002,2.1,"PM2.5","New Hanover",34.364167,-77.838611
"7540",2018-04-06,371290002,3.8,"PM2.5","New Hanover",34.364167,-77.838611
"7541",2018-04-07,371290002,5.6,"PM2.5","New Hanover",34.364167,-77.838611
"7542",2018-04-08,371290002,2.1,"PM2.5","New Hanover",34.364167,-77.838611
"7543",2018-04-09,371290002,3.1,"PM2.5","New Hanover",34.364167,-77.838611
"7544",2018-04-10,371290002,3.6,"PM2.5","New Hanover",34.364167,-77.838611
"7545",2018-04-11,371290002,6.7,"PM2.5","New Hanover",34.364167,-77.838611
"7546",2018-04-12,371290002,4.3,"PM2.5","New Hanover",34.364167,-77.838611
"7547",2018-04-13,371290002,4.9,"PM2.5","New Hanover",34.364167,-77.838611
"7548",2018-04-14,371290002,3.9,"PM2.5","New Hanover",34.364167,-77.838611
"7549",2018-04-15,371290002,4.3,"PM2.5","New Hanover",34.364167,-77.838611
"7550",2018-04-16,371290002,1.1,"PM2.5","New Hanover",34.364167,-77.838611
"7551",2018-04-17,371290002,1,"PM2.5","New Hanover",34.364167,-77.838611
"7552",2018-04-18,371290002,7.8,"PM2.5","New Hanover",34.364167,-77.838611
"7553",2018-04-19,371290002,7.7,"PM2.5","New Hanover",34.364167,-77.838611
"7554",2018-04-20,371290002,1.4,"PM2.5","New Hanover",34.364167,-77.838611
"7555",2018-04-21,371290002,1.7,"PM2.5","New Hanover",34.364167,-77.838611
"7556",2018-04-22,371290002,1.2,"PM2.5","New Hanover",34.364167,-77.838611
"7557",2018-04-23,371290002,0.5,"PM2.5","New Hanover",34.364167,-77.838611
"7558",2018-04-24,371290002,0.4,"PM2.5","New Hanover",34.364167,-77.838611
"7559",2018-04-25,371290002,1.3,"PM2.5","New Hanover",34.364167,-77.838611
"7560",2018-04-26,371290002,3.1,"PM2.5","New Hanover",34.364167,-77.838611
"7561",2018-04-27,371290002,5,"PM2.5","New Hanover",34.364167,-77.838611
"7562",2018-04-28,371290002,4.3,"PM2.5","New Hanover",34.364167,-77.838611
"7563",2018-04-29,371290002,3,"PM2.5","New Hanover",34.364167,-77.838611
"7564",2018-04-30,371290002,2.7,"PM2.5","New Hanover",34.364167,-77.838611
"7565",2018-05-01,371290002,3.8,"PM2.5","New Hanover",34.364167,-77.838611
"7566",2018-05-02,371290002,2.2,"PM2.5","New Hanover",34.364167,-77.838611
"7567",2018-05-03,371290002,4,"PM2.5","New Hanover",34.364167,-77.838611
"7568",2018-05-04,371290002,2,"PM2.5","New Hanover",34.364167,-77.838611
"7569",2018-05-05,371290002,1.8,"PM2.5","New Hanover",34.364167,-77.838611
"7570",2018-05-06,371290002,0.7,"PM2.5","New Hanover",34.364167,-77.838611
"7571",2018-05-07,371290002,5.4,"PM2.5","New Hanover",34.364167,-77.838611
"7572",2018-05-08,371290002,5.2,"PM2.5","New Hanover",34.364167,-77.838611
"7573",2018-05-09,371290002,1.8,"PM2.5","New Hanover",34.364167,-77.838611
"7574",2018-05-10,371290002,5,"PM2.5","New Hanover",34.364167,-77.838611
"7575",2018-05-11,371290002,6.6,"PM2.5","New Hanover",34.364167,-77.838611
"7576",2018-05-12,371290002,8.4,"PM2.5","New Hanover",34.364167,-77.838611
"7577",2018-05-13,371290002,4.2,"PM2.5","New Hanover",34.364167,-77.838611
"7578",2018-05-14,371290002,-0.9,"PM2.5","New Hanover",34.364167,-77.838611
"7579",2018-05-15,371290002,0.9,"PM2.5","New Hanover",34.364167,-77.838611
"7580",2018-05-16,371290002,-0.5,"PM2.5","New Hanover",34.364167,-77.838611
"7581",2018-05-17,371290002,1.4,"PM2.5","New Hanover",34.364167,-77.838611
"7582",2018-05-18,371290002,0,"PM2.5","New Hanover",34.364167,-77.838611
"7583",2018-05-19,371290002,3.6,"PM2.5","New Hanover",34.364167,-77.838611
"7584",2018-05-20,371290002,-0.7,"PM2.5","New Hanover",34.364167,-77.838611
"7585",2018-06-02,371290002,4.5,"PM2.5","New Hanover",34.364167,-77.838611
"7586",2018-06-03,371290002,6.7,"PM2.5","New Hanover",34.364167,-77.838611
"7587",2018-06-04,371290002,7,"PM2.5","New Hanover",34.364167,-77.838611
"7588",2018-06-05,371290002,6.8,"PM2.5","New Hanover",34.364167,-77.838611
"7589",2018-06-06,371290002,7.9,"PM2.5","New Hanover",34.364167,-77.838611
"7590",2018-06-07,371290002,9.7,"PM2.5","New Hanover",34.364167,-77.838611
"7591",2018-06-08,371290002,5,"PM2.5","New Hanover",34.364167,-77.838611
"7592",2018-06-09,371290002,2,"PM2.5","New Hanover",34.364167,-77.838611
"7593",2018-06-10,371290002,2.2,"PM2.5","New Hanover",34.364167,-77.838611
